"id_user";"id_address"
"9969";"7"
"9970";"12"
"9971";"19"
"9972";"11"
"9973";"19"
"9974";"18"
"9975";"18"
"9976";"19"
"9977";"11"
"9978";"18"
"9979";"17"
"9980";"3"
"9981";"12"
"9982";"6"
"9983";"6"
"9984";"19"
"9985";"17"
"9986";"8"
"9987";"6"
"9988";"20"
"9989";"18"
"9990";"14"
"9991";"11"
"9992";"15"
"9993";"18"
"9994";"0"
"9995";"17"
"9996";"7"
"9997";"3"
"9998";"18"
"9999";"19"
"10000";"1"
"10001";"20"
"10002";"9"
"10003";"1"
"10004";"7"
"10005";"1"
"10006";"2"
"10007";"19"
"10008";"4"
"10009";"4"
"10010";"11"
"10011";"0"
"10012";"18"
"10013";"7"
"10014";"10"
"10015";"2"
"10016";"10"
"10017";"9"
"10018";"20"
"10019";"0"
"10020";"17"
"10021";"18"
"10022";"2"
"10023";"12"
"10024";"2"
"10025";"14"
"10026";"0"
"10027";"12"
"10028";"9"
"10029";"18"
"10030";"4"
"10031";"1"
"10032";"10"
"10033";"12"
"10034";"15"
"10035";"4"
"10036";"11"
"10037";"20"
"10038";"15"
"10039";"2"
"10040";"5"
"10041";"0"
"10042";"3"
"10043";"1"
"10044";"5"
"10045";"18"
"10046";"4"
"10047";"2"
"10048";"12"
"10049";"4"
"10050";"7"
"10051";"16"
"10052";"17"
"10053";"20"
"10054";"4"
"10055";"2"
"10056";"9"
"10057";"19"
"10058";"2"
"10059";"16"
"10060";"2"
"10061";"6"
"10062";"12"
"10063";"17"
"10064";"11"
"10065";"19"
"10066";"1"
"10067";"6"
"10068";"13"
"10069";"9"
"10070";"3"
"10071";"0"
"10072";"11"
"10073";"1"
"10074";"11"
"10075";"7"
"10076";"5"
"10077";"6"
"10078";"14"
"10079";"20"
"10080";"9"
"10081";"19"
"10082";"12"
"10083";"15"
"10084";"18"
"10085";"19"
"10086";"7"
"10087";"2"
"10088";"15"
"10089";"2"
"10090";"8"
"10091";"3"
"10092";"19"
"10093";"5"
"10094";"17"
"10095";"10"
"10096";"13"
"10097";"1"
"10098";"8"
"10099";"18"
"10100";"8"
"10101";"14"
"10102";"4"
"10103";"2"
"10104";"3"
"10105";"8"
"10106";"11"
"10107";"1"
"10108";"13"
"10109";"12"
"10110";"4"
"10111";"17"
"10112";"2"
"10113";"19"
"10114";"12"
"10115";"9"
"10116";"15"
"10117";"19"
"10118";"15"
"10119";"1"
"10120";"12"
"10121";"18"
"10122";"4"
"10123";"5"
"10124";"13"
"10125";"19"
"10126";"19"
"10127";"16"
"10128";"8"
"10129";"2"
"10130";"1"
"10131";"12"
"10132";"16"
"10133";"2"
"10134";"1"
"10135";"0"
"10136";"14"
"10137";"14"
"10138";"10"
"10139";"1"
"10140";"16"
"10141";"1"
"10142";"15"
"10143";"9"
"10144";"11"
"10145";"4"
"10146";"11"
"10147";"6"
"10148";"11"
"10149";"1"
"10150";"14"
"10151";"2"
"10152";"9"
"10153";"9"
"10154";"12"
"10155";"19"
"10156";"12"
"10157";"9"
"10158";"18"
"10159";"2"
"10160";"11"
"10161";"20"
"10162";"15"
"10163";"4"
"10164";"13"
"10165";"8"
"10166";"2"
"10167";"2"
"10168";"5"
"10169";"20"
"10170";"13"
"10171";"12"
"10172";"18"
"10173";"8"
"10174";"5"
"10175";"0"
"10176";"14"
"10177";"9"
"10178";"12"
"10179";"4"
"10180";"10"
"10181";"14"
"10182";"19"
"10183";"15"
"10184";"6"
"10185";"18"
"10186";"17"
"10187";"8"
"10188";"8"
"10189";"6"
"10190";"15"
"10191";"17"
"10192";"15"
"10193";"12"
"10194";"20"
"10195";"19"
"10196";"20"
"10197";"20"
"10198";"17"
"10199";"17"
"10200";"18"
"10201";"1"
"10202";"10"
"10203";"7"
"10204";"0"
"10205";"7"
"10206";"0"
"10207";"16"
"10208";"1"
"10209";"0"
"10210";"13"
"10211";"10"
"10212";"2"
"10213";"9"
"10214";"13"
"10215";"12"
"10216";"5"
"10217";"20"
"10218";"18"
"10219";"9"
"10220";"19"
"10221";"14"
"10222";"8"
"10223";"20"
"10224";"8"
"10225";"6"
"10226";"4"
"10227";"2"
"10228";"17"
"10229";"19"
"10230";"18"
"10231";"19"
"10232";"2"
"10233";"12"
"10234";"14"
"10235";"8"
"10236";"11"
"10237";"7"
"10238";"0"
"10239";"18"
"10240";"16"
"10241";"7"
"10242";"16"
"10243";"8"
"10244";"5"
"10245";"16"
"10246";"3"
"10247";"12"
"10248";"8"
"10249";"17"
"10250";"10"
"10251";"9"
"10252";"0"
"10253";"4"
"10254";"16"
"10255";"17"
"10256";"2"
"10257";"14"
"10258";"18"
"10259";"0"
"10260";"17"
"10261";"9"
"10262";"16"
"10263";"1"
"10264";"0"
"10265";"7"
"10266";"16"
"10267";"15"
"10268";"11"
"10269";"13"
"10270";"18"
"10271";"4"
"10272";"11"
"10273";"4"
"10274";"10"
"10275";"19"
"10276";"20"
"10277";"5"
"10278";"1"
"10279";"11"
"10280";"20"
"10281";"19"
"10282";"20"
"10283";"19"
"10284";"15"
"10285";"3"
"10286";"13"
"10287";"13"
"10288";"2"
"10289";"0"
"10290";"6"
"10291";"15"
"10292";"19"
"10293";"20"
"10294";"20"
"10295";"1"
"10296";"13"
"10297";"10"
"10298";"17"
"10299";"17"
"10300";"10"
"10301";"20"
"10302";"8"
"10303";"9"
"10304";"9"
"10305";"12"
"10306";"15"
"10307";"19"
"10308";"5"
"10309";"10"
"10310";"18"
"10311";"19"
"10312";"0"
"10313";"3"
"10314";"7"
"10315";"19"
"10316";"17"
"10317";"18"
"10318";"10"
"10319";"11"
"10320";"0"
"10321";"20"
"10322";"0"
"10323";"5"
"10324";"20"
"10325";"15"
"10326";"17"
"10327";"2"
"10328";"12"
"10329";"15"
"10330";"5"
"10331";"15"
"10332";"0"
"10333";"5"
"10334";"20"
"10335";"8"
"10336";"11"
"10337";"11"
"10338";"13"
"10339";"11"
"10340";"8"
"10341";"16"
"10342";"7"
"10343";"20"
"10344";"12"
"10345";"20"
"10346";"0"
"10347";"20"
"10348";"14"
"10349";"5"
"10350";"1"
"10351";"14"
"10352";"7"
"10353";"5"
"10354";"10"
"10355";"10"
"10356";"11"
"10357";"15"
"10358";"11"
"10359";"17"
"10360";"13"
"10361";"0"
"10362";"5"
"10363";"16"
"10364";"0"
"10365";"3"
"10366";"11"
"10367";"5"
"10368";"14"
"10369";"19"
"10370";"12"
"10371";"12"
"10372";"18"
"10373";"19"
"10374";"3"
"10375";"4"
"10376";"2"
"10377";"7"
"10378";"16"
"10379";"2"
"10380";"17"
"10381";"8"
"10382";"2"
"10383";"6"
"10384";"16"
"10385";"20"
"10386";"8"
"10387";"2"
"10388";"18"
"10389";"5"
"10390";"17"
"10391";"2"
"10392";"12"
"10393";"7"
"10394";"16"
"10395";"19"
"10396";"11"
"10397";"17"
"10398";"14"
"10399";"14"
"10400";"19"
"10401";"19"
"10402";"0"
"10403";"7"
"10404";"6"
"10405";"9"
"10406";"2"
"10407";"7"
"10408";"3"
"10409";"5"
"10410";"10"
"10411";"10"
"10412";"20"
"10413";"5"
"10414";"12"
"10415";"0"
"10416";"18"
"10417";"3"
"10418";"7"
"10419";"10"
"10420";"10"
"10421";"1"
"10422";"2"
"10423";"5"
"10424";"2"
"10425";"3"
"10426";"0"
"10427";"3"
"10428";"15"
"10429";"10"
"10430";"0"
"10431";"10"
"10432";"2"
"10433";"20"
"10434";"14"
"10435";"17"
"10436";"19"
"10437";"5"
"10438";"18"
"10439";"18"
"10440";"2"
"10441";"19"
"10442";"20"
"10443";"9"
"10444";"7"
"10445";"18"
"10446";"19"
"10447";"5"
"10448";"12"
"10449";"6"
"10450";"10"
"10451";"9"
"10452";"12"
"10453";"6"
"10454";"6"
"10455";"6"
"10456";"3"
"10457";"9"
"10458";"5"
"10459";"17"
"10460";"19"
"10461";"18"
"10462";"1"
"10463";"2"
"10464";"1"
"10465";"1"
"10466";"4"
"10467";"13"
"10468";"13"
"10469";"6"
"10470";"2"
"10471";"17"
"10472";"20"
"10473";"10"
"10474";"1"
"10475";"6"
"10476";"11"
"10477";"6"
"10478";"17"
"10479";"3"
"10480";"2"
"10481";"5"
"10482";"10"
"10483";"18"
"10484";"11"
"10485";"5"
"10486";"1"
"10487";"16"
"10488";"16"
"10489";"11"
"10490";"1"
"10491";"1"
"10492";"19"
"10493";"3"
"10494";"16"
"10495";"2"
"10496";"5"
"10497";"0"
"10498";"4"
"10499";"17"
"10500";"18"
"10501";"5"
"10502";"14"
"10503";"11"
"10504";"9"
"10505";"4"
"10506";"4"
"10507";"17"
"10508";"6"
"10509";"14"
"10510";"11"
"10511";"12"
"10512";"20"
"10513";"17"
"10514";"2"
"10515";"13"
"10516";"17"
"10517";"12"
"10518";"5"
"10519";"1"
"10520";"20"
"10521";"2"
"10522";"17"
"10523";"9"
"10524";"18"
"10525";"8"
"10526";"13"
"10527";"1"
"10528";"17"
"10529";"1"
"10530";"11"
"10531";"10"
"10532";"11"
"10533";"3"
"10534";"20"
"10535";"6"
"10536";"13"
"10537";"19"
"10538";"5"
"10539";"5"
"10540";"8"
"10541";"16"
"10542";"18"
"10543";"0"
"10544";"10"
"10545";"2"
"10546";"18"
"10547";"16"
"10548";"0"
"10549";"2"
"10550";"20"
"10551";"5"
"10552";"8"
"10553";"19"
"10554";"5"
"10555";"16"
"10556";"12"
"10557";"14"
"10558";"7"
"10559";"18"
"10560";"2"
"10561";"16"
"10562";"16"
"10563";"5"
"10564";"2"
"10565";"12"
"10566";"17"
"10567";"15"
"10568";"19"
"10569";"19"
"10570";"7"
"10571";"9"
"10572";"6"
"10573";"2"
"10574";"4"
"10575";"6"
"10576";"11"
"10577";"19"
"10578";"4"
"10579";"18"
"10580";"13"
"10581";"10"
"10582";"5"
"10583";"15"
"10584";"7"
"10585";"14"
"10586";"7"
"10587";"16"
"10588";"15"
"10589";"1"
"10590";"20"
"10591";"2"
"10592";"8"
"10593";"15"
"10594";"1"
"10595";"15"
"10596";"10"
"10597";"15"
"10598";"1"
"10599";"15"
"10600";"6"
"10601";"5"
"10602";"9"
"10603";"9"
"10604";"20"
"10605";"15"
"10606";"8"
"10607";"18"
"10608";"1"
"10609";"14"
"10610";"5"
"10611";"19"
"10612";"16"
"10613";"1"
"10614";"20"
"10615";"11"
"10616";"19"
"10617";"7"
"10618";"5"
"10619";"7"
"10620";"19"
"10621";"16"
"10622";"11"
"10623";"2"
"10624";"5"
"10625";"1"
"10626";"0"
"10627";"13"
"10628";"10"
"10629";"19"
"10630";"2"
"10631";"20"
"10632";"20"
"10633";"15"
"10634";"9"
"10635";"8"
"10636";"11"
"10637";"15"
"10638";"0"
"10639";"7"
"10640";"11"
"10641";"18"
"10642";"18"
"10643";"16"
"10644";"2"
"10645";"16"
"10646";"3"
"10647";"14"
"10648";"2"
"10649";"16"
"10650";"18"
"10651";"5"
"10652";"20"
"10653";"0"
"10654";"12"
"10655";"17"
"10656";"10"
"10657";"10"
"10658";"17"
"10659";"14"
"10660";"12"
"10661";"15"
"10662";"5"
"10663";"4"
"10664";"9"
"10665";"3"
"10666";"0"
"10667";"3"
"10668";"8"
"10669";"0"
"10670";"6"
"10671";"13"
"10672";"20"
"10673";"7"
"10674";"16"
"10675";"17"
"10676";"15"
"10677";"6"
"10678";"9"
"10679";"1"
"10680";"15"
"10681";"18"
"10682";"8"
"10683";"13"
"10684";"0"
"10685";"10"
"10686";"8"
"10687";"15"
"10688";"6"
"10689";"11"
"10690";"16"
"10691";"15"
"10692";"20"
"10693";"10"
"10694";"11"
"10695";"8"
"10696";"15"
"10697";"1"
"10698";"9"
"10699";"10"
"10700";"17"
"10701";"7"
"10702";"14"
"10703";"17"
"10704";"9"
"10705";"19"
"10706";"6"
"10707";"10"
"10708";"17"
"10709";"7"
"10710";"16"
"10711";"20"
"10712";"7"
"10713";"14"
"10714";"7"
"10715";"11"
"10716";"20"
"10717";"3"
"10718";"8"
"10719";"0"
"10720";"12"
"10721";"0"
"10722";"16"
"10723";"11"
"10724";"5"
"10725";"8"
"10726";"0"
"10727";"1"
"10728";"10"
"10729";"12"
"10730";"2"
"10731";"6"
"10732";"17"
"10733";"16"
"10734";"13"
"10735";"19"
"10736";"10"
"10737";"18"
"10738";"12"
"10739";"5"
"10740";"7"
"10741";"6"
"10742";"4"
"10743";"13"
"10744";"17"
"10745";"3"
"10746";"1"
"10747";"12"
"10748";"1"
"10749";"1"
"10750";"4"
"10751";"12"
"10752";"4"
"10753";"13"
"10754";"13"
"10755";"6"
"10756";"5"
"10757";"8"
"10758";"3"
"10759";"13"
"10760";"11"
"10761";"5"
"10762";"14"
"10763";"20"
"10764";"12"
"10765";"3"
"10766";"4"
"10767";"19"
"10768";"15"
"10769";"20"
"10770";"6"
"10771";"19"
"10772";"2"
"10773";"13"
"10774";"5"
"10775";"5"
"10776";"10"
"10777";"0"
"10778";"14"
"10779";"8"
"10780";"15"
"10781";"19"
"10782";"15"
"10783";"17"
"10784";"5"
"10785";"12"
"10786";"1"
"10787";"14"
"10788";"0"
"10789";"20"
"10790";"1"
"10791";"16"
"10792";"20"
"10793";"17"
"10794";"14"
"10795";"19"
"10796";"9"
"10797";"3"
"10798";"17"
"10799";"13"
"10800";"13"
"10801";"12"
"10802";"6"
"10803";"11"
"10804";"20"
"10805";"11"
"10806";"14"
"10807";"0"
"10808";"18"
"10809";"6"
"10810";"0"
"10811";"0"
"10812";"13"
"10813";"13"
"10814";"1"
"10815";"17"
"10816";"8"
"10817";"12"
"10818";"19"
"10819";"4"
"10820";"19"
"10821";"15"
"10822";"2"
"10823";"7"
"10824";"20"
"10825";"1"
"10826";"11"
"10827";"17"
"10828";"9"
"10829";"5"
"10830";"1"
"10831";"12"
"10832";"4"
"10833";"11"
"10834";"14"
"10835";"10"
"10836";"7"
"10837";"1"
"10838";"12"
"10839";"3"
"10840";"3"
"10841";"17"
"10842";"3"
"10843";"7"
"10844";"10"
"10845";"3"
"10846";"1"
"10847";"20"
"10848";"20"
"10849";"14"
"10850";"4"
"10851";"11"
"10852";"17"
"10853";"4"
"10854";"4"
"10855";"8"
"10856";"15"
"10857";"16"
"10858";"6"
"10859";"19"
"10860";"10"
"10861";"0"
"10862";"15"
"10863";"0"
"10864";"0"
"10865";"2"
"10866";"6"
"10867";"0"
"10868";"13"
"10869";"12"
"10870";"11"
"10871";"5"
"10872";"7"
"10873";"12"
"10874";"7"
"10875";"13"
"10876";"20"
"10877";"11"
"10878";"8"
"10879";"10"
"10880";"9"
"10881";"6"
"10882";"3"
"10883";"20"
"10884";"15"
"10885";"8"
"10886";"2"
"10887";"8"
"10888";"10"
"10889";"14"
"10890";"4"
"10891";"12"
"10892";"7"
"10893";"3"
"10894";"3"
"10895";"2"
"10896";"5"
"10897";"15"
"10898";"14"
"10899";"11"
"10900";"18"
"10901";"13"
"10902";"8"
"10903";"18"
"10904";"7"
"10905";"6"
"10906";"19"
"10907";"9"
"10908";"9"
"10909";"14"
"10910";"13"
"10911";"9"
"10912";"19"
"10913";"8"
"10914";"14"
"10915";"7"
"10916";"1"
"10917";"3"
"10918";"7"
"10919";"18"
"10920";"7"
"10921";"3"
"10922";"8"
"10923";"3"
"10924";"6"
"10925";"16"
"10926";"2"
"10927";"20"
"10928";"0"
"10929";"8"
"10930";"8"
"10931";"13"
"10932";"10"
"10933";"7"
"10934";"17"
"10935";"11"
"10936";"12"
"10937";"10"
"10938";"13"
"10939";"8"
"10940";"14"
"10941";"10"
"10942";"5"
"10943";"20"
"10944";"9"
"10945";"3"
"10946";"12"
"10947";"11"
"10948";"13"
"10949";"6"
"10950";"2"
"10951";"7"
"10952";"12"
"10953";"14"
"10954";"19"
"10955";"4"
"10956";"20"
"10957";"4"
"10958";"7"
"10959";"1"
"10960";"10"
"10961";"9"
"10962";"7"
"10963";"12"
"10964";"13"
"10965";"19"
"10966";"11"
"10967";"6"
"10968";"14"
"10969";"17"
"10970";"7"
"10971";"17"
"10972";"7"
"10973";"7"
"10974";"16"
"10975";"13"
"10976";"9"
"10977";"0"
"10978";"8"
"10979";"14"
"10980";"11"
"10981";"0"
"10982";"13"
"10983";"5"
"10984";"12"
"10985";"18"
"10986";"17"
"10987";"1"
"10988";"14"
"10989";"4"
"10990";"11"
"10991";"13"
"10992";"19"
"10993";"11"
"10994";"18"
"10995";"11"
"10996";"12"
"10997";"12"
"10998";"12"
"10999";"7"
"11000";"3"
"11001";"19"
"11002";"8"
"11003";"11"
"11004";"14"
"11005";"18"
"11006";"5"
"11007";"15"
"11008";"19"
"11009";"0"
"11010";"20"
"11011";"16"
"11012";"18"
"11013";"16"
"11014";"9"
"11015";"4"
"11016";"20"
"11017";"9"
"11018";"9"
"11019";"10"
"11020";"1"
"11021";"11"
"11022";"4"
"11023";"16"
"11024";"16"
"11025";"12"
"11026";"18"
"11027";"17"
"11028";"10"
"11029";"13"
"11030";"8"
"11031";"18"
"11032";"3"
"11033";"14"
"11034";"14"
"11035";"4"
"11036";"18"
"11037";"19"
"11038";"6"
"11039";"2"
"11040";"2"
"11041";"10"
"11042";"20"
"11043";"3"
"11044";"11"
"11045";"16"
"11046";"17"
"11047";"0"
"11048";"4"
"11049";"10"
"11050";"6"
"11051";"20"
"11052";"16"
"11053";"18"
"11054";"6"
"11055";"0"
"11056";"18"
"11057";"19"
"11058";"3"
"11059";"5"
"11060";"1"
"11061";"11"
"11062";"6"
"11063";"15"
"11064";"3"
"11065";"20"
"11066";"8"
"11067";"13"
"11068";"16"
"11069";"15"
"11070";"8"
"11071";"19"
"11072";"3"
"11073";"12"
"11074";"0"
"11075";"2"
"11076";"3"
"11077";"19"
"11078";"8"
"11079";"16"
"11080";"20"
"11081";"1"
"11082";"20"
"11083";"9"
"11084";"12"
"11085";"6"
"11086";"4"
"11087";"5"
"11088";"4"
"11089";"15"
"11090";"17"
"11091";"18"
"11092";"20"
"11093";"3"
"11094";"16"
"11095";"3"
"11096";"12"
"11097";"20"
"11098";"13"
"11099";"13"
"11100";"7"
"11101";"0"
"11102";"1"
"11103";"3"
"11104";"8"
"11105";"12"
"11106";"6"
"11107";"1"
"11108";"0"
"11109";"20"
"11110";"17"
"11111";"12"
"11112";"2"
"11113";"10"
"11114";"7"
"11115";"5"
"11116";"16"
"11117";"10"
"11118";"9"
"11119";"18"
"11120";"10"
"11121";"20"
"11122";"19"
"11123";"20"
"11124";"2"
"11125";"19"
"11126";"12"
"11127";"0"
"11128";"7"
"11129";"3"
"11130";"15"
"11131";"9"
"11132";"12"
"11133";"12"
"11134";"9"
"11135";"20"
"11136";"4"
"11137";"18"
"11138";"14"
"11139";"5"
"11140";"6"
"11141";"16"
"11142";"9"
"11143";"1"
"11144";"19"
"11145";"3"
"11146";"0"
"11147";"4"
"11148";"15"
"11149";"1"
"11150";"3"
"11151";"6"
"11152";"11"
"11153";"10"
"11154";"8"
"11155";"6"
"11156";"1"
"11157";"4"
"11158";"18"
"11159";"5"
"11160";"12"
"11161";"8"
"11162";"7"
"11163";"15"
"11164";"7"
"11165";"14"
"11166";"11"
"11167";"18"
"11168";"7"
"11169";"9"
"11170";"18"
"11171";"6"
"11172";"1"
"11173";"8"
"11174";"8"
"11175";"12"
"11176";"15"
"11177";"13"
"11178";"6"
"11179";"19"
"11180";"13"
"11181";"0"
"11182";"8"
"11183";"9"
"11184";"19"
"11185";"6"
"11186";"8"
"11187";"10"
"11188";"4"
"11189";"4"
"11190";"3"
"11191";"10"
"11192";"15"
"11193";"10"
"11194";"10"
"11195";"12"
"11196";"2"
"11197";"11"
"11198";"6"
"11199";"8"
"11200";"17"
"11201";"10"
"11202";"12"
"11203";"5"
"11204";"10"
"11205";"7"
"11206";"9"
"11207";"16"
"11208";"1"
"11209";"13"
"11210";"0"
"11211";"2"
"11212";"13"
"11213";"2"
"11214";"12"
"11215";"17"
"11216";"2"
"11217";"16"
"11218";"11"
"11219";"17"
"11220";"6"
"11221";"19"
"11222";"20"
"11223";"20"
"11224";"19"
"11225";"9"
"11226";"14"
"11227";"3"
"11228";"18"
"11229";"7"
"11230";"8"
"11231";"3"
"11232";"1"
"11233";"9"
"11234";"0"
"11235";"1"
"11236";"19"
"11237";"18"
"11238";"9"
"11239";"19"
"11240";"5"
"11241";"1"
"11242";"17"
"11243";"3"
"11244";"13"
"11245";"2"
"11246";"14"
"11247";"6"
"11248";"0"
"11249";"13"
"11250";"17"
"11251";"15"
"11252";"12"
"11253";"15"
"11254";"1"
"11255";"15"
"11256";"1"
"11257";"2"
"11258";"20"
"11259";"11"
"11260";"9"
"11261";"7"
"11262";"13"
"11263";"14"
"11264";"10"
"11265";"13"
"11266";"6"
"11267";"16"
"11268";"3"
"11269";"10"
"11270";"4"
"11271";"15"
"11272";"19"
"11273";"4"
"11274";"17"
"11275";"11"
"11276";"17"
"11277";"7"
"11278";"20"
"11279";"5"
"11280";"12"
"11281";"4"
"11282";"5"
"11283";"13"
"11284";"18"
"11285";"7"
"11286";"7"
"11287";"14"
"11288";"3"
"11289";"2"
"11290";"3"
"11291";"17"
"11292";"2"
"11293";"8"
"11294";"12"
"11295";"0"
"11296";"18"
"11297";"14"
"11298";"14"
"11299";"3"
"11300";"20"
"11301";"13"
"11302";"16"
"11303";"18"
"11304";"10"
"11305";"1"
"11306";"0"
"11307";"17"
"11308";"18"
"11309";"13"
"11310";"19"
"11311";"14"
"11312";"4"
"11313";"2"
"11314";"1"
"11315";"7"
"11316";"2"
"11317";"6"
"11318";"4"
"11319";"3"
"11320";"2"
"11321";"17"
"11322";"3"
"11323";"2"
"11324";"13"
"11325";"19"
"11326";"17"
"11327";"1"
"11328";"12"
"11329";"9"
"11330";"20"
"11331";"17"
"11332";"5"
"11333";"5"
"11334";"14"
"11335";"6"
"11336";"18"
"11337";"0"
"11338";"18"
"11339";"8"
"11340";"1"
"11341";"3"
"11342";"20"
"11343";"18"
"11344";"18"
"11345";"1"
"11346";"10"
"11347";"6"
"11348";"5"
"11349";"15"
"11350";"12"
"11351";"14"
"11352";"11"
"11353";"0"
"11354";"5"
"11355";"3"
"11356";"7"
"11357";"7"
"11358";"13"
"11359";"14"
"11360";"2"
"11361";"3"
"11362";"9"
"11363";"2"
"11364";"15"
"11365";"0"
"11366";"20"
"11367";"9"
"11368";"9"
"11369";"14"
"11370";"10"
"11371";"2"
"11372";"4"
"11373";"1"
"11374";"2"
"11375";"16"
"11376";"20"
"11377";"8"
"11378";"2"
"11379";"10"
"11380";"3"
"11381";"0"
"11382";"5"
"11383";"18"
"11384";"15"
"11385";"7"
"11386";"15"
"11387";"15"
"11388";"8"
"11389";"14"
"11390";"14"
"11391";"15"
"11392";"5"
"11393";"2"
"11394";"2"
"11395";"7"
"11396";"20"
"11397";"1"
"11398";"11"
"11399";"12"
"11400";"6"
"11401";"16"
"11402";"3"
"11403";"5"
"11404";"14"
"11405";"18"
"11406";"7"
"11407";"13"
"11408";"9"
"11409";"20"
"11410";"18"
"11411";"13"
"11412";"14"
"11413";"18"
"11414";"0"
"11415";"3"
"11416";"10"
"11417";"3"
"11418";"1"
"11419";"10"
"11420";"15"
"11421";"8"
"11422";"9"
"11423";"12"
"11424";"11"
"11425";"14"
"11426";"1"
"11427";"6"
"11428";"0"
"11429";"6"
"11430";"9"
"11431";"19"
"11432";"14"
"11433";"9"
"11434";"9"
"11435";"18"
"11436";"17"
"11437";"12"
"11438";"6"
"11439";"5"
"11440";"9"
"11441";"7"
"11442";"5"
"11443";"14"
"11444";"20"
"11445";"10"
"11446";"10"
"11447";"5"
"11448";"12"
"11449";"6"
"11450";"1"
"11451";"17"
"11452";"1"
"11453";"6"
"11454";"10"
"11455";"1"
"11456";"8"
"11457";"6"
"11458";"15"
"11459";"17"
"11460";"20"
"11461";"15"
"11462";"12"
"11463";"4"
"11464";"6"
"11465";"13"
"11466";"16"
"11467";"15"
"11468";"5"
"11469";"11"
"11470";"18"
"11471";"1"
"11472";"20"
"11473";"10"
"11474";"16"
"11475";"1"
"11476";"1"
"11477";"11"
"11478";"5"
"11479";"16"
"11480";"12"
"11481";"5"
"11482";"20"
"11483";"3"
"11484";"6"
"11485";"15"
"11486";"3"
"11487";"19"
"11488";"6"
"11489";"12"
"11490";"1"
"11491";"16"
"11492";"19"
"11493";"19"
"11494";"0"
"11495";"14"
"11496";"17"
"11497";"1"
"11498";"4"
"11499";"13"
"11500";"0"
"11501";"6"
"11502";"16"
"11503";"11"
"11504";"9"
"11505";"8"
"11506";"16"
"11507";"13"
"11508";"4"
"11509";"19"
"11510";"6"
"11511";"4"
"11512";"12"
"11513";"1"
"11514";"9"
"11515";"19"
"11516";"16"
"11517";"16"
"11518";"12"
"11519";"19"
"11520";"4"
"11521";"19"
"11522";"19"
"11523";"8"
"11524";"12"
"11525";"1"
"11526";"17"
"11527";"8"
"11528";"8"
"11529";"17"
"11530";"9"
"11531";"11"
"11532";"10"
"11533";"1"
"11534";"11"
"11535";"2"
"11536";"12"
"11537";"8"
"11538";"0"
"11539";"5"
"11540";"5"
"11541";"15"
"11542";"0"
"11543";"7"
"11544";"6"
"11545";"1"
"11546";"1"
"11547";"9"
"11548";"15"
"11549";"17"
"11550";"11"
"11551";"0"
"11552";"10"
"11553";"3"
"11554";"20"
"11555";"4"
"11556";"6"
"11557";"11"
"11558";"8"
"11559";"19"
"11560";"15"
"11561";"17"
"11562";"9"
"11563";"12"
"11564";"13"
"11565";"8"
"11566";"7"
"11567";"17"
"11568";"20"
"11569";"19"
"11570";"16"
"11571";"3"
"11572";"17"
"11573";"3"
"11574";"9"
"11575";"17"
"11576";"13"
"11577";"5"
"11578";"12"
"11579";"5"
"11580";"2"
"11581";"4"
"11582";"8"
"11583";"0"
"11584";"11"
"11585";"14"
"11586";"17"
"11587";"19"
"11588";"8"
"11589";"10"
"11590";"18"
"11591";"8"
"11592";"18"
"11593";"14"
"11594";"1"
"11595";"8"
"11596";"9"
"11597";"11"
"11598";"19"
"11599";"15"
"11600";"13"
"11601";"2"
"11602";"10"
"11603";"2"
"11604";"4"
"11605";"11"
"11606";"5"
"11607";"3"
"11608";"13"
"11609";"0"
"11610";"17"
"11611";"15"
"11612";"13"
"11613";"6"
"11614";"6"
"11615";"11"
"11616";"5"
"11617";"7"
"11618";"20"
"11619";"1"
"11620";"18"
"11621";"10"
"11622";"10"
"11623";"15"
"11624";"0"
"11625";"2"
"11626";"18"
"11627";"20"
"11628";"12"
"11629";"18"
"11630";"4"
"11631";"0"
"11632";"10"
"11633";"0"
"11634";"13"
"11635";"8"
"11636";"8"
"11637";"11"
"11638";"3"
"11639";"15"
"11640";"12"
"11641";"20"
"11642";"15"
"11643";"15"
"11644";"4"
"11645";"6"
"11646";"6"
"11647";"4"
"11648";"9"
"11649";"3"
"11650";"0"
"11651";"4"
"11652";"17"
"11653";"15"
"11654";"18"
"11655";"18"
"11656";"4"
"11657";"17"
"11658";"18"
"11659";"5"
"11660";"4"
"11661";"0"
"11662";"5"
"11663";"8"
"11664";"9"
"11665";"20"
"11666";"7"
"11667";"18"
"11668";"6"
"11669";"3"
"11670";"6"
"11671";"2"
"11672";"14"
"11673";"13"
"11674";"7"
"11675";"20"
"11676";"1"
"11677";"17"
"11678";"13"
"11679";"7"
"11680";"4"
"11681";"0"
"11682";"4"
"11683";"20"
"11684";"2"
"11685";"17"
"11686";"4"
"11687";"15"
"11688";"16"
"11689";"4"
"11690";"0"
"11691";"4"
"11692";"0"
"11693";"2"
"11694";"11"
"11695";"18"
"11696";"13"
"11697";"4"
"11698";"2"
"11699";"20"
"11700";"6"
"11701";"1"
"11702";"1"
"11703";"19"
"11704";"3"
"11705";"4"
"11706";"3"
"11707";"11"
"11708";"17"
"11709";"5"
"11710";"20"
"11711";"12"
"11712";"11"
"11713";"0"
"11714";"17"
"11715";"13"
"11716";"9"
